log_id,customer_id,content_id,event_type,event_timestamp,device_code,session_id,duration_seconds,rating_given,quality_stream,ip_country,app_version
LOG_008523,CUST_0261,CNT_034,STOP,2022-10-10 21:16:11,PC_WIN,SESS_02570,2489,,HD,DE,3.2.0
LOG_008524,CUST_0504,CNT_003,PLAY,1684616280,MOB_IOS,SESS_02571,,,HD,FR,3.2.0
LOG_008525,CUST_0504,CNT_003,PAUSE,1684617394,MOB_IOS,SESS_02571,1114,,HD,FR,3.2.0
LOG_008526,CUST_0504,CNT_003,RESUME,1684617691,MOB_IOS,SESS_02571,,,HD,FR,3.2.0
LOG_008527,CUST_0504,CNT_003,STOP,1684618995,MOB_IOS,SESS_02571,3291,,HD,FR,3.2.0
LOG_008528,CUST_1220,CNT_008,PLAY,2024-10-16 19:56:00,PC_WIN,SESS_02572,,,4K,MA,3.2.1
LOG_008529,CUST_1220,CNT_008,STOP,2024-10-16 20:06:48,PC_WIN,SESS_02572,3522,,4K,MA,3.2.1
LOG_008530,CUST_0995,CNT_041,PLAY,2024-04-14 19:25:00,MOB_IOS,SESS_02573,,,SD,TN,3.2.0
LOG_008531,CUST_0995,CNT_041,PAUSE,2024-04-14 19:27:47,MOB_IOS,SESS_02573,167,,SD,TN,3.2.0
LOG_008532,CUST_0995,CNT_041,RESUME,2024-04-14 19:36:16,MOB_IOS,SESS_02573,,,SD,TN,3.2.0
LOG_008533,CUST_0995,CNT_041,STOP,2024-04-14 19:39:53,MOB_IOS,SESS_02573,713,,SD,TN,3.2.0
LOG_008534,CUST_0995,CNT_041,RATE,2024-04-14 19:40:15,MOB_IOS,SESS_02573,,5,SD,TN,3.2.0
LOG_008535,CUST_1474,CNT_009,PLAY,2021-09-29 11:17:00,MOB_IOS,SESS_02574,,,4K,US,3.2.1
LOG_008536,CUST_1474,CNT_009,STOP,2021-09-29 11:21:47,MOB_IOS,SESS_02574,2103,,4K,US,3.2.1
LOG_008537,CUST_0425,CNT_009,PLAY,2022-07-19 20:34:00,PC_MAC,SESS_02575,,,4K,MA,3.1.8
LOG_008538,CUST_0425,CNT_009,STOP,2022-07-19 20:35:37,PC_MAC,SESS_02575,256,,4K,MA,3.1.8
LOG_008539,CUST_9211,CNT_041,PLAY,21/02/2024 09:03:00,TV_SAM,SESS_02576,,,HD,US,3.2.0
LOG_008540,CUST_9211,CNT_041,STOP,21/02/2024 09:34:43,TV_SAM,SESS_02576,7665,,HD,US,3.2.0
LOG_008541,CUST_9992,CNT_035,PLAY,2023-12-25 23:12:00,PC_WIN,SESS_02577,,,4K,CA,3.2.2
LOG_008542,CUST_9992,CNT_035,STOP,2023-12-25 23:32:13,PC_WIN,SESS_02577,3628,,4K,CA,3.2.2
LOG_008543,CUST_1416,CNT_020,PLAY,1696305300,PC_MAC,SESS_02578,,,HD,SN,3.1.0
LOG_008544,CUST_1416,CNT_020,PAUSE,1696306100,PC_MAC,SESS_02578,800,,HD,SN,3.1.0
LOG_008545,CUST_1416,CNT_020,RESUME,1696306624,PC_MAC,SESS_02578,,,HD,SN,3.1.0
LOG_008546,CUST_1416,CNT_020,STOP,1696307008,PC_MAC,SESS_02578,2345,,HD,SN,3.1.0
LOG_008547,CUST_1416,CNT_020,RATE,1696307046,PC_MAC,SESS_02578,,5,HD,SN,3.1.0
LOG_008548,CUST_0789,CNT_039,PLAY,2022-03-31 08:03:00,TV_SAM,SESS_02579,,,HD,MA,3.2.0
LOG_008549,CUST_0789,CNT_039,STOP,2022-03-31 08:20:02,TV_SAM,SESS_02579,3320,,HD,MA,3.2.0
LOG_008550,CUST_1469,CNT_038,PLAY,2023-04-17 20:54:00,PC_WIN,SESS_02580,,,4K,JP,3.0.5
LOG_008551,CUST_1469,CNT_038,STOP,2023-04-17 20:56:46,PC_WIN,SESS_02580,3306,,4K,JP,3.0.5
LOG_008552,CUST_1830,CNT_020,PLAY,2021-06-21 19:55:00,MOB_AND,SESS_02581,,,4K,SN,3.1.5
LOG_008553,CUST_1830,CNT_020,PAUSE,2021-06-21 19:57:47,MOB_AND,SESS_02581,167,,4K,SN,3.1.5
LOG_008554,CUST_1830,CNT_020,RESUME,2021-06-21 20:07:43,MOB_AND,SESS_02581,,,4K,SN,3.1.5
LOG_008555,CUST_1830,CNT_020,STOP,2021-06-21 20:10:12,MOB_AND,SESS_02581,784,,4K,SN,3.1.5
LOG_008556,CUST_1830,CNT_020,RATE,2021-06-21 20:10:29,MOB_AND,SESS_02581,,3,4K,SN,3.1.5
LOG_008557,CUST_1805,CNT_028,PLAY,2024-03-23 01:25:00,TV_SAM,SESS_02582,,,SD,TN,3.2.1
LOG_008558,CUST_1805,CNT_028,PAUSE,2024-03-23 01:26:17,TV_SAM,SESS_02582,77,,SD,TN,3.2.1
LOG_008559,CUST_1805,CNT_028,RESUME,2024-03-23 01:36:08,TV_SAM,SESS_02582,,,SD,TN,3.2.1
LOG_008560,CUST_1805,CNT_028,STOP,2024-03-23 01:37:10,TV_SAM,SESS_02582,180,,SD,TN,3.2.1
LOG_008561,CUST_1546,CNT_003,PLAY,24/05/2022 07:14:00,MOB_AND,SESS_02583,,,SD,MA,3.2.1
LOG_008562,CUST_1546,CNT_003,PAUSE,24/05/2022 07:22:38,MOB_AND,SESS_02583,518,,SD,MA,3.2.1
LOG_008563,CUST_1546,CNT_003,RESUME,24/05/2022 07:28:24,MOB_AND,SESS_02583,,,SD,MA,3.2.1
LOG_008564,CUST_1546,CNT_003,STOP,24/05/2022 07:34:50,MOB_AND,SESS_02583,1132,,SD,MA,3.2.1
LOG_008565,CUST_0184,CNT_048,PLAY,1698408480,TV_AND,SESS_02584,,,HD,BE,3.1.8
LOG_008566,CUST_0184,CNT_048,STOP,1698408586,TV_AND,SESS_02584,7178,,HD,BE,3.1.8
LOG_008567,CUST_0184,CNT_048,RATE,1698408608,TV_AND,SESS_02584,,3,HD,BE,3.1.8
LOG_008568,CUST_1922,CNT_045,PLAY,2022-05-20 14:23:00,TV_SAM,SESS_02585,,,SD,IT,3.2.2
LOG_008569,CUST_1922,CNT_045,STOP,2022-05-20 14:58:30,TV_SAM,SESS_02585,4770,,SD,IT,3.2.2
LOG_008570,CUST_1922,CNT_045,RATE,2022-05-20 14:59:30,TV_SAM,SESS_02585,,5,SD,IT,3.2.2
LOG_008571,CUST_0450,CNT_001,PLAY,2024-09-30 15:50:00,MOB_AND,SESS_02586,,,4K,MA,3.2.2
LOG_008572,CUST_0450,CNT_001,STOP,2024-09-30 16:06:11,MOB_AND,SESS_02586,2084,,4K,MA,3.2.2
LOG_008573,CUST_0450,CNT_001,RATE,2024-09-30 16:06:32,MOB_AND,SESS_02586,,3,4K,MA,3.2.2
LOG_008574,CUST_0160,CNT_031,PLAY,2023-03-27 12:53:00,MOB_AND,SESS_02587,,,SD,BE,3.2.1
LOG_008575,CUST_0160,CNT_031,PAUSE,2023-03-27 12:59:55,MOB_AND,SESS_02587,415,,SD,BE,3.2.1
LOG_008576,CUST_0160,CNT_031,RESUME,2023-03-27 13:01:38,MOB_AND,SESS_02587,,,SD,BE,3.2.1
LOG_008577,CUST_0160,CNT_031,STOP,2023-03-27 13:05:12,MOB_AND,SESS_02587,1919,,SD,BE,3.2.1
LOG_008578,CUST_0160,CNT_031,RATE,2023-03-27 13:05:58,MOB_AND,SESS_02587,,4,SD,BE,3.2.1
LOG_008579,CUST_0019,CNT_012,PLAY,1707298080,MOB_IOS,SESS_02588,,,HD,DZ,3.2.0
LOG_008580,CUST_0019,CNT_012,PAUSE,1707298162,MOB_IOS,SESS_02588,82,,HD,DZ,3.2.0
LOG_008581,CUST_0019,CNT_012,RESUME,1707298315,MOB_IOS,SESS_02588,,,HD,DZ,3.2.0
LOG_008582,CUST_0019,CNT_012,STOP,1707298450,MOB_IOS,SESS_02588,495,,HD,DZ,3.2.0
LOG_008583,CUST_0303,CNT_046,PLAY,2021-12-30 16:38:00,PC_MAC,SESS_02589,,,HD,DE,3.2.2
LOG_008584,CUST_0303,CNT_046,STOP,2021-12-30 16:41:02,PC_MAC,SESS_02589,3974,,HD,DE,3.2.2
LOG_008585,CUST_0303,CNT_046,RATE,2021-12-30 16:42:01,PC_MAC,SESS_02589,,5,HD,DE,3.2.2
LOG_008586,CUST_1178,CNT_009,PLAY,13/11/2022 23:41:00,TV_LG,SESS_02590,,,HD,DZ,3.0.5
LOG_008587,CUST_1178,CNT_009,PAUSE,13/11/2022 23:58:40,TV_LG,SESS_02590,1060,,HD,DZ,3.0.5
LOG_008588,CUST_1178,CNT_009,RESUME,14/11/2022 00:08:20,TV_LG,SESS_02590,,,HD,DZ,3.0.5
LOG_008589,CUST_1178,CNT_009,STOP,14/11/2022 00:12:26,TV_LG,SESS_02590,4838,,HD,DZ,3.0.5
LOG_008590,CUST_1585,CNT_021,PLAY,2022-12-28 04:09:00,PC_WIN,SESS_02591,,,HD,TN,3.2.1
LOG_008591,CUST_1585,CNT_021,STOP,2022-12-28 04:15:34,PC_WIN,SESS_02591,1569,,HD,TN,3.2.1
LOG_008592,CUST_1585,CNT_021,RATE,2022-12-28 04:16:22,PC_WIN,SESS_02591,,5,HD,TN,3.2.1
LOG_008593,CUST_0032,CNT_040,PLAY,2022-06-07 23:52:00,PC_MAC,SESS_02592,,,4K,DZ,3.2.1
LOG_008594,CUST_0032,CNT_040,STOP,2022-06-07 23:53:56,PC_MAC,SESS_02592,1746,,4K,DZ,3.2.1
LOG_008595,CUST_0032,CNT_040,RATE,2022-06-07 23:54:45,PC_MAC,SESS_02592,,5,4K,DZ,3.2.1
LOG_008596,CUST_0197,CNT_001,PLAY,2023-04-05 17:43:00,TV_AND,SESS_02593,,,HD,DZ,3.1.8
LOG_008597,CUST_0197,CNT_001,STOP,2023-04-05 18:10:44,TV_AND,SESS_02593,6874,,HD,DZ,3.1.8
LOG_008598,CUST_1869,CNT_027,PLAY,2024-07-14 16:29:00,MOB_AND,SESS_02594,,,4K,MA,3.1.5
LOG_008599,CUST_1869,CNT_027,STOP,2024-07-14 16:35:33,MOB_AND,SESS_02594,1152,,4K,MA,3.1.5
LOG_008600,CUST_1731,CNT_048,PLAY,2021-08-25 19:55:00,MOB_IOS,SESS_02595,,,4K,FR,3.1.5
LOG_008601,CUST_1731,CNT_048,PAUSE,2021-08-25 20:09:44,MOB_IOS,SESS_02595,884,,4K,FR,3.1.5
LOG_008602,CUST_1731,CNT_048,RESUME,2021-08-25 20:11:25,MOB_IOS,SESS_02595,,,4K,FR,3.1.5
LOG_008603,CUST_1731,CNT_048,STOP,2021-08-25 20:20:02,MOB_IOS,SESS_02595,1942,,4K,FR,3.1.5
LOG_008604,CUST_1731,CNT_048,RATE,2021-08-25 20:20:37,MOB_IOS,SESS_02595,,3,4K,FR,3.1.5
LOG_008605,CUST_0505,CNT_025,PLAY,2023-04-26 13:38:00,MOB_IOS,SESS_02596,,,4K,MA,3.2.1
LOG_008606,CUST_0505,CNT_025,PAUSE,2023-04-26 13:39:32,MOB_IOS,SESS_02596,92,,4K,MA,3.2.1
LOG_008607,CUST_0505,CNT_025,RESUME,2023-04-26 13:49:02,MOB_IOS,SESS_02596,,,4K,MA,3.2.1
LOG_008608,CUST_0505,CNT_025,STOP,2023-04-26 13:53:17,MOB_IOS,SESS_02596,799,,4K,MA,3.2.1
LOG_008609,CUST_1464,CNT_050,PLAY,2024-12-15 11:51:00,MOB_AND,SESS_02597,,,HD,BE,3.2.2
LOG_008610,CUST_1464,CNT_050,PAUSE,2024-12-15 11:53:09,MOB_AND,SESS_02597,129,,HD,BE,3.2.2
LOG_008611,CUST_1464,CNT_050,RESUME,2024-12-15 11:56:42,MOB_AND,SESS_02597,,,HD,BE,3.2.2
LOG_008612,CUST_1464,CNT_050,STOP,2024-12-15 12:06:03,MOB_AND,SESS_02597,1219,,HD,BE,3.2.2
LOG_008613,CUST_1464,CNT_050,RATE,2024-12-15 12:06:50,MOB_AND,SESS_02597,,5,HD,BE,3.2.2
LOG_008614,CUST_0510,CNT_013,PLAY,2024-07-12 21:23:00,TV_AND,SESS_02598,,,HD,FR,3.2.2
LOG_008615,CUST_0510,CNT_013,PAUSE,2024-07-12 21:24:56,TV_AND,SESS_02598,116,,HD,FR,3.2.2
LOG_008616,CUST_0510,CNT_013,RESUME,2024-07-12 21:26:28,TV_AND,SESS_02598,,,HD,FR,3.2.2
LOG_008617,CUST_0510,CNT_013,STOP,2024-07-12 21:41:31,TV_AND,SESS_02598,2711,,HD,FR,3.2.2
LOG_008618,CUST_1600,CNT_003,PLAY,2024-01-18 19:05:00,TV_SAM,SESS_02599,,,hd,US,3.1.0
LOG_008619,CUST_1600,CNT_003,STOP,2024-01-18 19:12:18,TV_SAM,SESS_02599,933,,hd,US,3.1.0
LOG_008620,CUST_1600,CNT_003,RATE,2024-01-18 19:12:50,TV_SAM,SESS_02599,,4,hd,US,3.1.0
LOG_008621,CUST_9301,CNT_011,PLAY,2024-01-24 11:16:00,MOB_AND,SESS_02600,,,HD,SN,3.1.5
LOG_008622,CUST_9301,CNT_011,STOP,2024-01-24 11:17:03,MOB_AND,SESS_02600,180,,HD,SN,3.1.5
LOG_008623,CUST_1771,CNT_003,PLAY,1641837900,MOB_AND,SESS_02601,,,HD,ES,3.2.2
LOG_008624,CUST_1771,CNT_003,STOP,1641838402,MOB_AND,SESS_02601,1175,,HD,ES,3.2.2
LOG_008625,CUST_1880,CNT_044,PLAY,2024-01-28 16:12:00,MOB_IOS,SESS_02602,,,SD,US,3.2.0
LOG_008626,CUST_1880,CNT_044,STOP,2024-01-28 16:25:22,MOB_IOS,SESS_02602,1681,,SD,US,3.2.0
LOG_008627,CUST_1272,CNT_021,PLAY,2022-06-18 04:45:00,MOB_AND,SESS_02603,,,4K,SN,3.2.1
LOG_008628,CUST_1272,CNT_021,PAUSE,2022-06-18 05:05:18,MOB_AND,SESS_02603,1218,,4K,SN,3.2.1
LOG_008629,CUST_1272,CNT_021,RESUME,2022-06-18 05:12:15,MOB_AND,SESS_02603,,,4K,SN,3.2.1
LOG_008630,CUST_1272,CNT_021,STOP,2022-06-18 05:27:39,MOB_AND,SESS_02603,2645,,4K,SN,3.2.1
LOG_008631,CUST_1272,CNT_021,RATE,2022-06-18 05:28:27,MOB_AND,SESS_02603,,2,4K,SN,3.2.1
LOG_008632,CUST_0958,CNT_031,PLAY,2023-09-19 17:26:00,MOB_AND,SESS_02604,,,SD,SN,3.2.1
LOG_008633,CUST_0958,CNT_031,PAUSE,2023-09-19 17:28:20,MOB_AND,SESS_02604,140,,SD,SN,3.2.1
LOG_008634,CUST_0958,CNT_031,RESUME,2023-09-19 17:34:01,MOB_AND,SESS_02604,,,SD,SN,3.2.1
LOG_008635,CUST_0958,CNT_031,STOP,2023-09-19 17:36:11,MOB_AND,SESS_02604,628,,SD,SN,3.2.1
LOG_008636,CUST_1425,CNT_004,PLAY,2024-02-16 14:03:00,TAB_IOS,SESS_02605,,,HD,TN,3.2.1
LOG_008637,CUST_1425,CNT_004,STOP,2024-02-16 14:16:28,TAB_IOS,SESS_02605,1823,,HD,TN,3.2.1
LOG_008638,CUST_1128,CNT_023,PLAY,2023-09-25 13:10:00,TV_LG,SESS_02606,,,HD,DZ,3.2.1
LOG_008639,CUST_1128,CNT_023,STOP,2023-09-25 13:52:19,TV_LG,SESS_02606,6885,,HD,DZ,3.2.1
LOG_008640,CUST_1018,CNT_028,PLAY,2021-09-15 16:11:00,PC_WIN,SESS_02607,,,SD,FR,3.2.1
LOG_008641,CUST_1018,CNT_028,STOP,2021-09-15 16:12:40,PC_WIN,SESS_02607,3230,,SD,FR,3.2.1
LOG_008642,CUST_1618,CNT_936,PLAY,2021-09-17 03:29:00,PC_WIN,SESS_02608,,,HD,NL,3.2.1
LOG_008643,CUST_1618,CNT_936,PAUSE,2021-09-17 03:45:23,PC_WIN,SESS_02608,983,,HD,NL,3.2.1
LOG_008644,CUST_1618,CNT_936,RESUME,2021-09-17 03:49:08,PC_WIN,SESS_02608,,,HD,NL,3.2.1
LOG_008645,CUST_1618,CNT_936,STOP,2021-09-17 03:58:58,PC_WIN,SESS_02608,2954,,HD,NL,3.2.1
LOG_008646,CUST_0732,CNT_001,PLAY,2023-01-01 20:55:00,TV_FIRE,SESS_02609,,,SD,CA,3.2.1
LOG_008647,CUST_0732,CNT_001,STOP,2023-01-01 21:05:31,TV_FIRE,SESS_02609,2061,,SD,CA,3.2.1
LOG_008648,CUST_0732,CNT_001,RATE,2023-01-01 21:06:11,TV_FIRE,SESS_02609,,5,SD,CA,3.2.1
LOG_008649,CUST_1794,CNT_028,PLAY,2023-07-18 16:52:00,TV_SAM,SESS_02610,,,SD,MA,3.1.0
LOG_008650,CUST_1794,CNT_028,STOP,2023-07-18 17:07:44,TV_SAM,SESS_02610,4334,,SD,MA,3.1.0
LOG_008651,CUST_0448,CNT_029,PLAY,2023-09-08 00:49:00,MOB_IOS,SESS_02611,,,HD,US,3.2.1
LOG_008652,CUST_0448,CNT_029,PAUSE,2023-09-08 00:53:06,MOB_IOS,SESS_02611,246,,HD,US,3.2.1
LOG_008653,CUST_0448,CNT_029,RESUME,2023-09-08 00:55:56,MOB_IOS,SESS_02611,,,HD,US,3.2.1
LOG_008654,CUST_0448,CNT_029,STOP,2023-09-08 00:57:22,MOB_IOS,SESS_02611,524,,HD,US,3.2.1
LOG_008655,CUST_1865,CNT_010,PLAY,2024-06-15 15:46:00,MOB_AND,SESS_02612,,,HD,DE,3.2.1
LOG_008656,CUST_1865,CNT_010,PAUSE,2024-06-15 15:48:48,MOB_AND,SESS_02612,168,,HD,DE,3.2.1
LOG_008657,CUST_1865,CNT_010,RESUME,2024-06-15 15:54:32,MOB_AND,SESS_02612,,,HD,DE,3.2.1
LOG_008658,CUST_1865,CNT_010,STOP,2024-06-15 15:58:27,MOB_AND,SESS_02612,733,,HD,DE,3.2.1
LOG_008659,CUST_0085,CNT_030,PLAY,11/03/2023 14:12:00,TV_LG,SESS_02613,,,4K,FR,3.2.1
LOG_008660,CUST_0085,CNT_030,STOP,11/03/2023 14:18:43,TV_LG,SESS_02613,8145,,4K,FR,3.2.1
LOG_008661,CUST_0792,CNT_022,PLAY,2022-07-05 22:52:00,TV_AND,SESS_02614,,,4K,MA,3.2.0
LOG_008662,CUST_0792,CNT_022,STOP,2022-07-05 23:45:19,TV_AND,SESS_02614,7221,,4K,MA,3.2.0
LOG_008663,CUST_1262,CNT_002,PLAY,2022-07-02 20:04:00,MOB_IOS,SESS_02615,,,HD,GB,3.2.1
LOG_008664,CUST_1262,CNT_002,PAUSE,2022-07-02 20:16:07,MOB_IOS,SESS_02615,727,,HD,GB,3.2.1
LOG_008665,CUST_1262,CNT_002,RESUME,2022-07-02 20:25:32,MOB_IOS,SESS_02615,,,HD,GB,3.2.1
LOG_008666,CUST_1262,CNT_002,STOP,2022-07-02 20:30:17,MOB_IOS,SESS_02615,1878,,HD,GB,3.2.1
LOG_008667,CUST_1262,CNT_002,RATE,2022-07-02 20:31:14,MOB_IOS,SESS_02615,,4,HD,GB,3.2.1
LOG_008668,CUST_1571,CNT_050,PLAY,2022-12-05 20:45:00,PC_WIN,SESS_02616,,,4K,FR,3.0.5
LOG_008669,CUST_1571,CNT_050,PAUSE,2022-12-05 21:07:03,PC_WIN,SESS_02616,1323,,4K,FR,3.0.5
LOG_008670,CUST_1571,CNT_050,RESUME,2022-12-05 21:13:54,PC_WIN,SESS_02616,,,4K,FR,3.0.5
LOG_008671,CUST_1571,CNT_050,STOP,2022-12-05 21:44:43,PC_WIN,SESS_02616,4875,,4K,FR,3.0.5
LOG_008672,CUST_1571,CNT_050,RATE,2022-12-05 21:45:38,PC_WIN,SESS_02616,,4,4K,FR,3.0.5
LOG_008673,CUST_1981,CNT_017,PLAY,2021-03-17 21:08:00,UNKNOWN,SESS_02617,,,SD,NL,3.2.2
LOG_008674,CUST_1981,CNT_017,PAUSE,2021-03-17 21:09:08,UNKNOWN,SESS_02617,68,,SD,NL,3.2.2
LOG_008675,CUST_1981,CNT_017,RESUME,2021-03-17 21:15:01,UNKNOWN,SESS_02617,,,SD,NL,3.2.2
LOG_008676,CUST_1981,CNT_017,STOP,2021-03-17 21:27:25,UNKNOWN,SESS_02617,1644,,SD,NL,3.2.2
LOG_008677,CUST_0917,CNT_041,PLAY,10/01/2024 22:42:00,MOB_IOS,SESS_02618,,,HD,ES,3.2.1
LOG_008678,CUST_0917,CNT_041,STOP,10/01/2024 22:43:55,MOB_IOS,SESS_02618,1720,,HD,ES,3.2.1
LOG_008679,CUST_0917,CNT_041,RATE,10/01/2024 22:44:20,MOB_IOS,SESS_02618,,2,HD,ES,3.2.1
LOG_008680,CUST_0669,CNT_019,PLAY,2022-12-28 19:44:00,TV_SAM,SESS_02619,,,4k,BR,3.2.1
LOG_008681,CUST_0669,CNT_019,STOP,2022-12-28 20:08:33,TV_SAM,SESS_02619,3447,,4k,BR,3.2.1
LOG_008682,CUST_0669,CNT_019,RATE,2022-12-28 20:08:50,TV_SAM,SESS_02619,,5,4k,BR,3.2.1
LOG_008683,CUST_0893,CNT_008,PLAY,2022-12-17 19:08:00,TV_SAM,SESS_02620,,,4K,GB,3.2.1
LOG_008684,CUST_0893,CNT_008,PAUSE,2022-12-17 19:16:33,TV_SAM,SESS_02620,-513,,4K,GB,3.2.1
LOG_008685,CUST_0893,CNT_008,RESUME,2022-12-17 19:26:24,TV_SAM,SESS_02620,,,4K,GB,3.2.1
LOG_008686,CUST_0893,CNT_008,STOP,2022-12-17 19:43:52,TV_SAM,SESS_02620,3543,,4K,GB,3.2.1
LOG_008687,CUST_0311,CNT_046,PLAY,2022-04-26 22:21:00,TV_LG,SESS_02621,,,4K,FR,3.2.0
LOG_008688,CUST_0311,CNT_046,STOP,2022-04-26 22:29:43,TV_LG,SESS_02621,1458,,4K,FR,3.2.0
LOG_008689,CUST_0311,CNT_046,RATE,2022-04-26 22:30:23,TV_LG,SESS_02621,,4,4K,FR,3.2.0
LOG_008690,CUST_1436,CNT_006,PLAY,2021-04-11 08:53:00,PC_WIN,SESS_02622,,,HD,MA,3.2.1
LOG_008691,CUST_1436,CNT_006,STOP,2021-04-11 08:56:54,PC_WIN,SESS_02622,3471,,HD,MA,3.2.1
LOG_008692,CUST_1440,CNT_047,PLAY,1628981040,TV_SAM,SESS_02623,,,HD,US,3.2.0
LOG_008693,CUST_1440,CNT_047,PAUSE,1628981905,TV_SAM,SESS_02623,865,,HD,US,3.2.0
LOG_008694,CUST_1440,CNT_047,RESUME,1628982112,TV_SAM,SESS_02623,,,HD,US,3.2.0
LOG_008695,CUST_1440,CNT_047,STOP,1628982617,TV_SAM,SESS_02623,4358,,HD,US,3.2.0
LOG_008696,CUST_1968,CNT_045,PLAY,1725312300,MOB_AND,SESS_02624,,,4K,US,3.2.2
LOG_008697,CUST_1968,CNT_045,PAUSE,1725312408,MOB_AND,SESS_02624,108,,4K,US,3.2.2
LOG_008698,CUST_1968,CNT_045,RESUME,1725312560,MOB_AND,SESS_02624,,,4K,US,3.2.2
LOG_008699,CUST_1968,CNT_045,STOP,1725313540,MOB_AND,SESS_02624,2487,,4K,US,3.2.2
LOG_008700,CUST_1968,CNT_045,RATE,1725313580,MOB_AND,SESS_02624,,5,4K,US,3.2.2
LOG_008701,CUST_1032,CNT_021,PLAY,1675794660,TV_SAM,SESS_02625,,,HD,FR,3.2.1
LOG_008702,CUST_1032,CNT_021,STOP,1675796233,TV_SAM,SESS_02625,5857,,HD,FR,3.2.1
LOG_008703,CUST_1032,CNT_021,RATE,1675796262,TV_SAM,SESS_02625,,4,HD,FR,3.2.1
LOG_008704,CUST_1349,CNT_004,PLAY,2023-03-24 16:32:00,PC_WIN,SESS_02626,,,4K,GB,3.2.2
LOG_008705,CUST_1349,CNT_004,STOP,2023-03-24 16:47:02,PC_WIN,SESS_02626,3763,,4K,GB,3.2.2
LOG_008706,CUST_1349,CNT_004,RATE,2023-03-24 16:47:40,PC_WIN,SESS_02626,,6,4K,GB,3.2.2
LOG_008707,CUST_1267,CNT_006,PLAY,2022-08-03 20:44:00,MOB_IOS,SESS_02627,,,SD,ES,3.2.2
LOG_008708,CUST_1267,CNT_006,PAUSE,2022-08-03 20:45:52,MOB_IOS,SESS_02627,112,,SD,ES,3.2.2
LOG_008709,CUST_1267,CNT_006,RESUME,2022-08-03 20:55:37,MOB_IOS,SESS_02627,,,SD,ES,3.2.2
LOG_008710,CUST_1267,CNT_006,STOP,2022-08-03 21:02:17,MOB_IOS,SESS_02627,1853,,SD,ES,3.2.2
LOG_008711,CUST_0505,CNT_011,PLAY,2024-10-08 22:16:00,PC_WIN,SESS_02628,,,HD,MA,3.2.1
LOG_008712,CUST_0505,CNT_011,STOP,2024-10-08 22:20:21,PC_WIN,SESS_02628,1773,,HD,MA,3.2.1
LOG_008713,CUST_0505,CNT_011,RATE,2024-10-08 22:20:55,PC_WIN,SESS_02628,,4,HD,MA,3.2.1
LOG_008714,CUST_0537,CNT_003,PLAY,1706401980,MOB_AND,SESS_02629,,,HD,FR,3.1.0
LOG_008715,CUST_0537,CNT_003,STOP,1706402456,MOB_AND,SESS_02629,1063,,HD,FR,3.1.0
LOG_008716,CUST_1751,CNT_020,PLAY,2022-10-18 10:32:00,MOB_IOS,SESS_02630,,,SD,IT,3.2.1
LOG_008717,CUST_1751,CNT_020,PAUSE,2022-10-18 10:34:24,MOB_IOS,SESS_02630,144,,SD,IT,3.2.1
LOG_008718,CUST_1751,CNT_020,RESUME,2022-10-18 10:37:36,MOB_IOS,SESS_02630,,,SD,IT,3.2.1
LOG_008719,CUST_1751,CNT_020,STOP,2022-10-18 10:40:36,MOB_IOS,SESS_02630,1402,,SD,IT,3.2.1
LOG_008720,CUST_1751,CNT_020,RATE,2022-10-18 10:41:17,MOB_IOS,SESS_02630,,5,SD,IT,3.2.1
LOG_008721,CUST_0953,CNT_018,PLAY,23/12/2023 22:54:00,PC_WIN,SESS_02631,,,SD,MA,3.1.8
LOG_008722,CUST_0953,CNT_018,PAUSE,23/12/2023 22:55:26,PC_WIN,SESS_02631,86,,SD,MA,3.1.8
LOG_008723,CUST_0953,CNT_018,RESUME,23/12/2023 22:56:38,PC_WIN,SESS_02631,,,SD,MA,3.1.8
LOG_008724,CUST_0953,CNT_018,STOP,23/12/2023 22:58:25,PC_WIN,SESS_02631,287,,SD,MA,3.1.8
LOG_008725,CUST_0953,CNT_018,RATE,23/12/2023 22:59:10,PC_WIN,SESS_02631,,5,SD,MA,3.1.8
LOG_008726,CUST_0641,CNT_012,PLAY,2024-05-30 18:52:00,TV_SAM,SESS_02632,,,4K,FR,3.2.0
LOG_008727,CUST_0641,CNT_012,STOP,2024-05-30 19:09:40,TV_SAM,SESS_02632,4161,,4K,FR,3.2.0
LOG_008728,CUST_1024,CNT_034,PLAY,2022-02-07 09:24:00,MOB_IOS,SESS_02633,,,HD,IT,3.2.1
LOG_008729,CUST_1024,CNT_034,STOP,2022-02-07 09:26:07,MOB_IOS,SESS_02633,1299,,HD,IT,3.2.1
LOG_008730,CUST_1997,CNT_012,PLAY,2021-09-10 19:44:00,PC_WIN,SESS_02634,,,SD,NL,3.1.5
LOG_008731,CUST_1997,CNT_012,STOP,2021-09-10 19:49:57,PC_WIN,SESS_02634,1132,,SD,NL,3.1.5
LOG_008732,CUST_0829,CNT_038,PLAY,2021-06-08 20:50:00,TV_LG,SESS_02635,,,SD,FR,3.2.1
LOG_008733,CUST_0829,CNT_038,STOP,2021-06-08 21:26:13,TV_LG,SESS_02635,7756,,SD,FR,3.2.1
LOG_008734,CUST_0829,CNT_038,RATE,2021-06-08 21:26:34,TV_LG,SESS_02635,,2,SD,FR,3.2.1
LOG_008735,CUST_1092,CNT_007,PLAY,2021-09-17 22:49:00,TV_LG,SESS_02636,,,SD,GB,3.2.1
